Date,Close_GOOG,High_GOOG,Low_GOOG,Open_GOOG,Volume_GOOG,MA20,MA50,MA200,DailyReturn
2025-03-27,163.74,167.09,163.51,166.36,"21,571,200.00",168.31,181.96,175.89,-0.02
2025-03-28,155.73,163.47,155.01,162.02,"34,866,500.00",167.51,181.15,175.79,-0.05
2025-03-31,155.9,156.8,151.89,154.49,"33,591,600.00",166.9,180.39,175.69,0
2025-04-01,158.55,159.75,154.93,154.98,"20,111,400.00",166.22,179.62,175.59,0.02
2025-04-02,158.53,159.94,156.2,156.63,"17,113,300.00",165.43,178.81,175.5,0
2025-04-03,152.31,154.36,151.86,152.52,"28,416,100.00",164.36,177.87,175.37,-0.04
2025-04-04,147.43,152.77,147.23,149.59,"39,832,200.00",162.97,176.84,175.22,-0.03
2025-04-07,148.93,154.61,142.36,143.09,"47,823,000.00",162.05,175.8,175.09,0.01
2025-04-08,146.27,154.12,144.91,153.25,"35,304,400.00",161.08,174.86,174.94,-0.02
2025-04-09,160.72,161.53,145.5,146.02,"46,479,500.00",160.68,174.14,174.84,0.1
2025-04-10,155.04,159.7,151.88,158.43,"35,270,500.00",160.22,173.31,174.72,-0.04
2025-04-11,159.07,159.53,155.26,155.26,"22,582,000.00",159.81,172.46,174.59,0.03
2025-04-14,161.13,163.69,159.59,161.97,"18,255,900.00",159.55,171.58,174.48,0.01
2025-04-15,158.35,161.71,157.32,161.23,"15,690,800.00",159.35,170.71,174.34,-0.02
2025-04-16,155.17,157.85,153.59,155.14,"16,921,500.00",158.81,169.67,174.2,-0.02
2025-04-17,153.04,156.74,150.58,156.28,"19,513,400.00",158.23,168.88,174.05,-0.01
2025-04-21,149.55,150.74,148.09,150.65,"16,147,800.00",157.41,168.02,173.87,-0.02
2025-04-22,153.58,154.29,150.55,150.75,"15,910,300.00",156.61,167.36,173.71,0.03
2025-04-23,157.39,159.69,156.02,157.58,"18,575,700.00",155.86,166.75,173.54,0.02
2025-04-24,161.13,161.37,157.76,158.19,"30,787,500.00",155.58,166.25,173.4,0.02
2025-04-25,163.51,167.89,162.66,166.75,"35,148,100.00",155.57,165.82,173.27,0.01
2025-04-28,162.08,164.6,160.04,163.92,"20,871,200.00",155.88,165.31,173.12,-0.01
2025-04-29,161.72,162.34,159.06,161.71,"15,955,200.00",156.18,164.82,173,0
2025-04-30,160.55,161.04,156.83,159.53,"20,639,500.00",156.28,164.33,172.88,-0.01
2025-05-01,162.45,163.6,160.59,162.18,"21,904,300.00",156.47,163.85,172.75,0.01
2025-05-02,165.46,166.35,163.32,164.61,"16,844,900.00",157.13,163.44,172.66,0.02
2025-05-05,165.7,166.75,164.13,164.17,"15,309,300.00",158.04,163.13,172.58,0
2025-05-06,164.85,166.39,162.79,163.62,"10,691,900.00",158.84,162.82,172.51,-0.01
2025-05-07,152.48,166.64,149.18,165.72,"78,729,800.00",159.15,162.33,172.38,-0.08
2025-05-08,155.42,157.08,153.78,155.59,"38,387,500.00",158.88,161.96,172.25,0.02
2025-05-09,154.06,156.1,153.51,155.22,"22,871,000.00",158.83,161.64,172.1,-0.01
2025-05-12,159.25,160.1,157.56,158.77,"31,884,900.00",158.84,161.4,172.03,0.03
2025-05-13,160.55,161.72,157.25,159.59,"24,944,300.00",158.81,161.24,172,0.01
2025-05-14,166.46,167.99,160.59,160.97,"31,769,200.00",159.22,161.13,171.99,0.04
2025-05-15,165.05,167.16,163.5,166.79,"22,717,600.00",159.71,160.95,171.96,-0.01
2025-05-16,167.08,170.29,166.6,168.58,"36,271,400.00",160.42,160.81,171.94,0.01
2025-05-19,167.52,167.6,165.07,165.37,"21,374,700.00",161.32,160.66,171.92,0
2025-05-20,164.97,169.32,163.92,167.41,"33,563,300.00",161.89,160.61,171.89,-0.02
2025-05-21,169.7,174.16,164.54,164.6,"45,567,600.00",162.5,160.69,171.9,0.03
2025-05-22,171.62,177.76,171.52,172.99,"45,024,100.00",163.03,160.75,171.96,0.01
2025-05-23,169.24,170.85,168.91,169.92,"24,963,600.00",163.31,160.85,172.01,-0.01
2025-05-27,173.62,173.93,170.85,170.94,"24,341,300.00",163.89,160.98,172.08,0.03
2025-05-28,173.02,176.11,172.65,173.62,"25,999,200.00",164.45,161.11,172.13,0
2025-05-29,172.6,175.03,171.42,174.63,"21,174,700.00",165.06,161.32,172.17,0
2025-05-30,172.49,173.08,168.17,172.05,"36,258,300.00",165.56,161.45,172.21,0
2025-06-02,170.01,170.7,168.3,168.66,"24,742,900.00",165.78,161.55,172.24,-0.01
2025-06-03,167.36,169.44,166.33,168.51,"25,386,700.00",165.87,161.58,172.27,-0.02
2025-06-04,169.04,169.23,167.44,167.93,"18,508,700.00",166.08,161.57,172.31,0.01
2025-06-05,169.45,172,169,171.26,"25,375,400.00",166.93,161.51,172.33,0
2025-06-06,174.55,175.46,171.94,171.94,"22,258,100.00",167.88,161.67,172.37,0.03
2025-06-09,177.47,177.76,175.5,175.71,"18,817,600.00",169.05,161.94,172.42,0.02
2025-06-10,179.85,182.28,176.32,177.6,"32,908,000.00",170.08,162.43,172.48,0.01
2025-06-11,178.63,181.59,177.84,181.07,"18,994,400.00",170.99,162.88,172.55,-0.01
2025-06-12,176.81,177.97,175.95,177.32,"17,345,900.00",171.5,163.25,172.6,-0.01
2025-06-13,175.72,178.18,173.42,173.42,"20,873,200.00",172.04,163.59,172.65,-0.01
2025-06-16,177.78,178.09,175.66,175.75,"18,132,500.00",172.57,164.1,172.71,0.01
2025-06-17,177.07,178.56,175.78,176.84,"17,656,100.00",173.05,164.69,172.78,0
2025-06-18,173.82,177.67,172.69,177.12,"32,531,800.00",173.49,165.19,172.83,-0.02
2025-06-20,167.58,175.21,166.12,174.71,"55,402,600.00",173.39,165.62,172.85,-0.04
2025-06-23,165.86,168.33,163.18,167.17,"36,975,600.00",173.1,165.72,172.89,-0.01
2025-06-24,167.59,169.1,166.76,167.54,"27,310,300.00",173.02,165.97,172.95,0.01
2025-06-25,171.34,173.21,168.41,168.5,"23,627,400.00",172.9,166.21,173.01,0.02
2025-06-26,174.27,174.49,170.71,173.23,"25,909,100.00",172.97,166.48,173.13,0.02
2025-06-27,178.11,178.68,172.56,174.47,"74,053,100.00",173.24,166.87,173.27,0.02
2025-06-30,177.23,181.42,175.34,180.62,"43,964,600.00",173.48,167.31,173.41,0
2025-07-01,176.75,177.06,174.5,176.65,"25,778,500.00",173.82,167.79,173.54,0
2025-07-02,179.6,179.77,175.93,176.39,"19,325,900.00",174.43,168.39,173.66,0.02
2025-07-03,180.39,180.61,178.03,179.66,"13,287,400.00",174.99,168.93,173.78,0
2025-07-07,177.4,180.18,176.48,179.97,"20,991,400.00",175.39,169.33,173.87,-0.02
2025-07-08,175,178.63,173.76,178.62,"24,108,600.00",175.41,169.6,173.95,-0.01
2025-07-09,177.5,180.12,173.72,175.95,"31,288,000.00",175.42,169.88,174.04,0.01
2025-07-10,178.54,179.43,175.58,176.51,"24,693,700.00",175.35,170.21,174.12,0.01
2025-07-11,181.15,182.45,177.38,177.75,"23,975,700.00",175.48,170.6,174.2,0.01
2025-07-14,182.65,184.57,180.55,181.91,"20,990,400.00",175.77,171.04,174.3,0.01
2025-07-15,182.94,185.24,182.23,183.78,"23,911,600.00",176.13,171.45,174.4,0
2025-07-16,183.61,185.17,182.92,184.16,"21,152,600.00",176.42,171.82,174.51,0
2025-07-17,184.54,185.02,181.34,182.95,"21,654,400.00",176.79,172.19,174.62,0.01
2025-07-18,185.77,187.19,184.57,186.45,"21,033,400.00",177.39,172.61,174.72,0.01
2025-07-21,190.98,191.09,186.88,186.93,"24,665,000.00",178.56,173.38,174.85,0.03
2025-07-22,191.94,193.19,188.33,192.25,"26,212,900.00",179.86,174.11,174.97,0.01
2025-07-23,191.34,193.19,190.01,192.19,"34,068,100.00",181.05,174.86,175.09,0
2025-07-24,193.03,198.79,191.78,197.93,"45,252,100.00",182.14,175.53,175.22,0.01
2025-07-25,193.91,195.1,191.96,192.76,"31,101,800.00",183.12,176.2,175.36,0
2025-07-28,193.25,194.65,191.68,194.24,"25,553,500.00",183.88,176.73,175.5,0
2025-07-29,196.25,196.48,192.82,193.13,"31,891,600.00",184.83,177.36,175.66,0.02
2025-07-30,197.26,198.3,195.39,196.12,"21,150,500.00",185.85,177.96,175.83,0.01
2025-07-31,192.69,196.65,191.91,196.42,"27,852,000.00",186.51,178.47,175.99,-0.02
2025-08-01,189.78,191.45,188.53,189.61,"21,236,700.00",186.98,178.96,176.11,-0.02
2025-08-04,195.58,195.9,190.75,191,"23,386,000.00",187.88,179.48,176.26,0.03
2025-08-05,195.15,198.52,194.5,195.37,"19,010,200.00",188.89,179.95,176.41,0
2025-08-06,196.74,197.2,194.29,195.08,"15,383,700.00",189.85,180.5,176.56,0.01
2025-08-07,197.1,198.19,195.05,197.53,"14,660,600.00",190.78,180.97,176.73,0
2025-08-08,201.91,203.25,197.72,197.8,"24,379,900.00",191.82,181.55,176.92,0.02
2025-08-11,201.45,201.98,199.62,201.38,"16,690,200.00",192.76,182.12,177.1,0
2025-08-12,203.98,204.95,201.22,201.91,"19,854,000.00",193.81,182.75,177.29,0.01
2025-08-13,202.85,205.25,198.46,204.8,"19,573,000.00",194.77,183.41,177.48,-0.01
2025-08-14,203.64,205.24,202.14,202.38,"17,777,100.00",195.73,184.14,177.68,0
2025-08-15,204.73,207.14,201.9,204.54,"21,111,400.00",196.68,184.85,177.88,0.01
2025-08-18,204.11,205.96,203.23,204.89,"13,000,200.00",197.33,185.54,178.06,0
2025-08-19,202.31,204.11,200.75,203.72,"13,476,600.00",197.85,186.1,178.22,-0.01
2025-08-20,200.01,201.99,197.28,201.5,"13,971,700.00",198.29,186.55,178.34,-0.01
2025-08-21,200.44,203.18,200.22,200.54,"11,768,900.00",198.66,186.96,178.48,0
2025-08-22,206.54,209.04,201.95,203.78,"25,723,700.00",199.29,187.52,178.66,0.03
2025-08-25,208.97,210.9,205.77,206.82,"22,788,800.00",200.07,188.16,178.85,0.01
2025-08-26,207.76,208.27,206.27,208.18,"23,051,000.00",200.65,188.8,179.04,-0.01
2025-08-27,208.02,209.38,206.21,206.28,"15,249,000.00",201.19,189.41,179.19,0
2025-08-28,212.18,212.71,207.41,207.65,"20,915,700.00",202.16,190.11,179.34,0.02
2025-08-29,213.34,215.15,210.78,211.08,"24,682,200.00",203.34,190.9,179.51,0.01
2025-09-02,211.8,212.18,206.78,208.8,"28,900,100.00",204.15,191.79,179.67,-0.01
2025-09-03,230.89,231.59,224.92,226.28,"72,250,300.00",205.94,193.09,179.91,0.09
2025-09-04,232.45,232.56,226.56,229.95,"32,196,000.00",207.72,194.38,180.17,0.01
2025-09-05,234.96,235.92,232.17,232.45,"26,127,700.00",209.62,195.66,180.47,0.01
2025-09-08,234.16,238.4,233.73,235.79,"23,128,800.00",211.23,196.85,180.77,0
2025-09-09,239.94,240.59,233.38,234.19,"22,854,800.00",213.15,198.09,181.09,0.02
2025-09-10,239.56,242.08,238.11,239.25,"19,990,100.00",214.93,199.34,181.39,0
2025-09-11,240.78,242.57,236.58,240.14,"21,308,600.00",216.83,200.62,181.71,0.01
2025-09-12,241.38,242.42,238.5,240.8,"14,536,600.00",218.72,201.85,182.08,0
2025-09-15,251.76,252.75,244.98,245.14,"29,935,200.00",221.07,203.28,182.51,0.04
2025-09-16,251.42,253.23,249.71,252.33,"24,493,500.00",223.43,204.76,182.92,0
2025-09-17,249.85,251.95,246.58,251.46,"20,491,300.00",225.81,206.26,183.32,-0.01
2025-09-18,252.33,254.14,250.11,251.86,"21,166,400.00",228.43,207.75,183.73,0.01
2025-09-19,255.24,256.7,252.07,253.4,"41,616,800.00",231.17,209.29,184.16,0.01
2025-09-22,252.88,256.31,250.81,254.78,"20,079,000.00",233.48,210.72,184.56,-0.01
2025-09-23,252.34,254.77,251.09,253.65,"17,521,100.00",235.65,212.12,184.96,0
2025-09-24,247.83,252.96,247.22,252.15,"16,958,500.00",237.66,213.41,185.33,-0.02
2025-09-25,246.57,247.32,241.65,244.84,"17,379,800.00",239.58,214.67,185.69,-0.01
2025-09-26,247.18,250.12,246.64,247.79,"16,594,600.00",241.33,215.93,186.05,0
2025-09-29,244.36,251.65,243.2,248.27,"23,157,200.00",242.88,217.1,186.39,-0.01
2025-09-30,243.55,243.68,239.57,243.06,"22,541,200.00",244.47,218.15,186.68,0
